Name,Fulladdress,status,Categories,phone,Review Count,Place Id,Average Rating,Reviews,Google Maps URL,Latitude,Longitude,Website,Open Now,Opening Hours,logo,catalog
Carine Restaurant,Emirates Golf Club - Emirates Hills 2 - Dubai - United Arab Emirates,OPERATIONAL,restaurant,+971 4 417 9885,5,ChIJodVqf2BrXz4Rjmppgoh184I,4.4,https://search.google.com/local/reviews?placeid=ChIJodVqf2BrXz4Rjmppgoh184I,https://maps.google.com/?cid=9436014873435269774,25.0856152,55.1596321,,TRUE,"['Monday: 12:00-3:00PM, 7:00-10:30PM', 'Tuesday: 12:00-3:00PM, 7:00-10:30PM', 'Wednesday: 12:00-3:00PM, 7:00-10:30PM', 'Thursday: 12:00-3:00PM, 7:00-11:30PM', 'Friday: 12:00-3:00PM, 7:00-11:30PM', 'Saturday: 9:00AM-3:00PM, 7:00-11:30PM', 'Sunday: 9:00AM-3:00PM, 7:00-11:30PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230040_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230040_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230040_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230040_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230040_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230040_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230040_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230040_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230040_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230040_9.jpg']]"
Lfassia Restaurant & Caf-,???? ???????? - Al Barsha - Al Barsha 1 - Dubai - United Arab Emirates,OPERATIONAL,restaurant,+971 4 262 1429,5,ChIJLXbAbFNrXz4RIHJ987uTB1k,4.6,https://search.google.com/local/reviews?placeid=ChIJLXbAbFNrXz4RIHJ987uTB1k,https://maps.google.com/?cid=6415258629665813024,25.1111133,55.1910932,,TRUE,"['Monday: 11:00AM-11:30PM', 'Tuesday: 11:00AM-11:30PM', 'Wednesday: 11:00AM-11:30PM', 'Thursday: 11:00AM-11:30PM', 'Friday: 11:00AM-11:30PM', 'Saturday: 11:00AM-11:30PM', 'Sunday: 11:00AM-11:30PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230044_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230044_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230044_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230044_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230044_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230044_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230044_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230044_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230044_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230044_9.jpg']]"
Foul w Hummus Restaurants,Al Barsha - Al Barsha 1 - Dubai - United Arab Emirates,OPERATIONAL,restaurant,+971 4 395 7767,5,ChIJAWH7yqJrXz4RypzjBz05Gas,4.4,https://search.google.com/local/reviews?placeid=ChIJAWH7yqJrXz4RypzjBz05Gas,https://maps.google.com/?cid=12328948389191589066,25.1142268,55.1928918,,TRUE,"['Monday: 7:00AM-3:00AM', 'Tuesday: 7:00AM-3:00AM', 'Wednesday: 7:00AM-3:00AM', 'Thursday: 7:00AM-3:00AM', 'Friday: 7:00AM-3:00AM', 'Saturday: 7:00AM-3:00AM', 'Sunday: 7:00AM-3:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230052_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230052_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230052_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230052_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230052_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230052_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230052_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230052_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230052_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230052_9.jpg']]"
Kaftan Turkish Cuisine & Fine Art,Jumeirah St - Umm Suqeim - Umm Suqeim 3 - Dubai - United Arab Emirates,OPERATIONAL,restaurant,+971 4 338 9688,5,ChIJP61XnlFqXz4RzKjAsKFWn90,4.2,https://search.google.com/local/reviews?placeid=ChIJP61XnlFqXz4RzKjAsKFWn90,https://maps.google.com/?cid=15969578056134207692,25.138827,55.190238,http://www.kaftan-restaurant.com/,TRUE,"['Monday: 9:00AM-12:00AM', 'Tuesday: 9:00AM-12:00AM', 'Wednesday: 9:00AM-12:00AM', 'Thursday: 9:00AM-12:00AM', 'Friday: 9:00AM-12:00AM', 'Saturday: 9:00AM-12:00AM', 'Sunday: 9:00AM-12:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230056_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230056_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230056_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230056_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230056_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230056_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230056_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230056_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230056_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230056_9.jpg']]"
Taverna Greek Kitchen - SMJ,Dubai - Al Sufouh 1 - Dubai - United Arab Emirates,OPERATIONAL,restaurant,+971 4 589 5665,5,ChIJte821yhrXz4Ri5yuFC3NNqg,4.7,https://search.google.com/local/reviews?placeid=ChIJte821yhrXz4Ri5yuFC3NNqg,https://maps.google.com/?cid=12121101040618478731,25.1335567,55.1848841,http://www.tavernagreek.ae/,TRUE,"['Monday: 12:00PM-12:00AM', 'Tuesday: 12:00PM-12:00AM', 'Wednesday: 12:00PM-12:00AM', 'Thursday: 12:00PM-12:00AM', 'Friday: 12:00PM-1:00AM', 'Saturday: 12:00PM-1:00AM', 'Sunday: 12:00PM-1:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230101_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230101_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230101_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230101_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230101_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230101_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230101_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230101_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230101_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230101_9.jpg']]"
HEAT - AL BARSHA (Healthy Eats & Treats),Hessa St - Al Barsha - Dubai - United Arab Emirates,OPERATIONAL,restaurant,+971 4 338 9894,5,ChIJnYozyUVqXz4R9ejPfkfoUbc,4.2,https://search.google.com/local/reviews?placeid=ChIJnYozyUVqXz4R9ejPfkfoUbc,https://maps.google.com/?cid=13209594575822252277,25.0888085,55.1914807,https://www.heatcafe.ae/,TRUE,"['Monday: 7:00AM-2:00AM', 'Tuesday: 7:00AM-2:00AM', 'Wednesday: 7:00AM-2:00AM', 'Thursday: 7:00AM-2:00AM', 'Friday: 7:00AM-2:00AM', 'Saturday: 7:00AM-2:00AM', 'Sunday: 7:00AM-2:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230105_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230105_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230105_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230105_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230105_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230105_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230105_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230105_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230105_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230105_9.jpg']]"
Il Borro Tuscan Bistro Dubai,906 Jumeirah St - Umm Suqeim 3 - Dubai - United Arab Emirates,OPERATIONAL,restaurant,+971 4 275 2555,5,ChIJq6qaHlRqXz4RLdbfTAJQKO4,4.4,https://search.google.com/local/reviews?placeid=ChIJq6qaHlRqXz4RLdbfTAJQKO4,https://maps.google.com/?cid=17161054350905169453,25.1365771,55.1866171,http://ilborrotuscanbistro.ae/,TRUE,"['Monday: 12:00-3:30PM, 6:30-11:30PM', 'Tuesday: 12:00-3:30PM, 6:30-11:30PM', 'Wednesday: 12:00-3:30PM, 6:30-11:30PM', 'Thursday: 12:00-3:30PM, 6:30-11:30PM', 'Friday: 12:00-3:30PM, 6:30-11:30PM', 'Saturday: 12:00-4:00PM, 6:30-11:30PM', 'Sunday: 12:00-4:00PM, 6:30-11:30PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230109_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230109_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230109_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230109_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230109_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230109_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230109_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230109_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230109_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230109_9.jpg']]"
???? ???????? Aljalboot Restaurant,"Al Souq Mall, Jumeirah Beach Road, Umm Suqeim 2 - 6 31A St - ?? ???? - Jumeirah 3 - ??? - United Arab Emirates",OPERATIONAL,restaurant,+971 4 321 5177,5,ChIJM6P1nEFqXz4RqhN5MrQrKic,4.5,https://search.google.com/local/reviews?placeid=ChIJM6P1nEFqXz4RqhN5MrQrKic,https://maps.google.com/?cid=2822116169441940394,25.1533894,55.1990615,http://www.aljalboot.com/,TRUE,"['Monday: 1:00PM-1:00AM', 'Tuesday: 1:00PM-1:00AM', 'Wednesday: 1:00PM-1:00AM', 'Thursday: 1:00PM-1:00AM', 'Friday: 1:00PM-1:00AM', 'Saturday: 1:00PM-1:00AM', 'Sunday: 1:00PM-1:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230114_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230114_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230114_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230114_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230114_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230114_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230114_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230114_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230114_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230114_9.jpg']]"
Tent Jumeirah Restaurant,Near Souq - 31A St - Umm Suqeim - Jumeirah 3 - Dubai - United Arab Emirates,OPERATIONAL,restaurant,+971 55 275 6091,5,ChIJH-qlmUFqXz4R1EvnJEgdqDM,4.1,https://search.google.com/local/reviews?placeid=ChIJH-qlmUFqXz4R1EvnJEgdqDM,https://maps.google.com/?cid=3722257287715703764,25.1539878,55.1994979,https://tentj.ae/,TRUE,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230119_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230119_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230119_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230119_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230119_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230119_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230119_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230119_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230119_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230119_9.jpg']]"
Knight's Table,W296+4XW - Dubai - United Arab Emirates,OPERATIONAL,restaurant,,5,ChIJ36eo6PgOXz4Rw5-_kNbMRLk,3.2,https://search.google.com/local/reviews?placeid=ChIJ36eo6PgOXz4Rw5-_kNbMRLk,https://maps.google.com/?cid=13350020417356537795,24.9178545,55.0124381,,TRUE,"['Monday: 10:00AM-12:00AM', 'Tuesday: 10:00AM-12:00AM', 'Wednesday: 10:00AM-12:00AM', 'Thursday: 10:00AM-12:00AM', 'Friday: 10:00AM-12:00AM', 'Saturday: 10:00AM-12:00AM', 'Sunday: 10:00AM-12:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230130_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230130_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230130_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230130_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230130_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230130_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230130_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230130_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230130_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230130_9.jpg']]"
YaWeely - ??????,MQJH+JWR - ?????? - ??? ??? - United Arab Emirates,OPERATIONAL,restaurant,+971 2 632 1666,5,ChIJrZpeB85UXj4RL7CdApa9JSY,3.9,https://search.google.com/local/reviews?placeid=ChIJrZpeB85UXj4RL7CdApa9JSY,https://maps.google.com/?cid=2748811599566188591,24.6816082,54.7797584,,TRUE,"['Monday: 2:00PM-2:00AM', 'Tuesday: 2:00PM-2:00AM', 'Wednesday: 2:00PM-2:00AM', 'Thursday: 2:00PM-2:00AM', 'Friday: 4:00PM-2:00AM', 'Saturday: 2:00PM-2:00AM', 'Sunday: 2:00PM-2:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230134_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230134_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230134_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230134_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230134_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230134_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230134_6.jpg']]"
Eat & Drink Restaurant,235Q+MP7 - Street # 520 - Mina Jebel Ali - Jebel Ali Freezone - Dubai - United Arab Emirates,OPERATIONAL,restaurant,+971 4 881 8101,5,ChIJ11ZbE1kSXz4R1e9U29_s4Rc,3.7,https://search.google.com/local/reviews?placeid=ChIJ11ZbE1kSXz4R1e9U29_s4Rc,https://maps.google.com/?cid=1720916978833878997,25.0091705,55.0892953,https://eatanddrinkgroup.com/,TRUE,"['Monday: 7:00AM-12:00AM', 'Tuesday: 7:00AM-12:00AM', 'Wednesday: 7:00AM-12:00AM', 'Thursday: 7:00AM-12:00AM', 'Friday: 9:00AM-12:00AM', 'Saturday: 7:00AM-12:00AM', 'Sunday: 7:00AM-12:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230138_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230138_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230138_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230138_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230139_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230139_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230139_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230139_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230139_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230139_9.jpg']]"
Brunello Restaurant,Kempinski Hotel & Residences Palm Jumeirah - ???? ????? - ??? - United Arab Emirates,OPERATIONAL,restaurant,+971 4 444 2000,5,ChIJy_tTdkLQXT4RiHggl5vHhKg,4.5,https://search.google.com/local/reviews?placeid=ChIJy_tTdkLQXT4RiHggl5vHhKg,https://maps.google.com/?cid=12143049966367045768,25.1129622,55.1101115,https://www.kempinski.com/en/dubai/palm-jumeirah/dining/restaurants/brunello-restaurant/,TRUE,"['Monday: 7:00-11:00AM, 12:30-3:30PM, 7:00-11:00PM', 'Tuesday: 7:00-11:00AM, 12:30-3:30PM, 7:00-11:00PM', 'Wednesday: 7:00-11:00AM, 12:30-3:30PM, 7:00-11:00PM', 'Thursday: 7:00-11:00AM, 12:30-3:30PM, 7:00-11:00PM', 'Friday: 7:00-11:00AM, 12:30-3:30PM, 7:00-11:00PM', 'Saturday: 7:00-11:00AM, 12:30-3:30PM, 7:00-11:00PM', 'Sunday: 7:00-11:00AM, 12:30-3:30PM, 7:00-11:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230144_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230144_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230144_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230144_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230144_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230144_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230144_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230144_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230144_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230144_9.jpg']]"
Matagi,West Crescent Palm - ???? ????? - Jumeirah - ??? - United Arab Emirates,OPERATIONAL,restaurant,+971 4 248 8888,5,ChIJHxFsC_gVXz4RMBOzhb53vko,4.2,https://search.google.com/local/reviews?placeid=ChIJHxFsC_gVXz4RMBOzhb53vko,https://maps.google.com/?cid=5385873864552289072,25.1104307,55.1098492,https://www.rafflesthepalmdubai.com/restaurant/matagi/?utm_source=google&utm_medium=local&utm_campaing=restaurant-matagi,TRUE,"['Monday: 6:00PM-1:00AM', 'Tuesday: 6:00PM-1:00AM', 'Wednesday: 6:00PM-1:00AM', 'Thursday: 6:00PM-1:00AM', 'Friday: 6:00PM-1:00AM', 'Saturday: 1:00PM-1:00AM', 'Sunday: 6:00PM-1:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230149_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230149_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230149_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230149_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230149_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230149_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230149_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230149_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230149_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230149_9.jpg']]"
IL PASSAGGIO,"TPT-GB-IN20, The Pointe, Palm Jumairah - ???? ????? - ??? - United Arab Emirates",OPERATIONAL,restaurant,+971 4 587 3111,5,ChIJh-6q8EcVXz4RY93iVUI0Z6Y,4.4,https://search.google.com/local/reviews?placeid=ChIJh-6q8EcVXz4RY93iVUI0Z6Y,https://maps.google.com/?cid=11990609992410652003,25.1270545,55.1225405,https://www.ilpassaggio.com/,TRUE,"['Monday: 9:00AM-11:00PM', 'Tuesday: 9:00AM-11:00PM', 'Wednesday: 9:00AM-11:00PM', 'Thursday: 9:00AM-11:00PM', 'Friday: 9:00AM-12:00AM', 'Saturday: 9:00AM-12:00AM', 'Sunday: 9:00AM-11:00PM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230153_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230153_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230153_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230153_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230153_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230153_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230153_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230153_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230153_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230153_9.jpg']]"
Club Vista Mare,447R+Q92 - The Palm Jumeirah - Dubai - United Arab Emirates,OPERATIONAL,restaurant,+971 4 390 9999,5,ChIJ0S_cCSxrXz4RIKTrO1zSryc,4.4,https://search.google.com/local/reviews?placeid=ChIJ0S_cCSxrXz4RIKTrO1zSryc,https://maps.google.com/?cid=2859735581987677216,25.1143923,55.1408869,https://m.facebook.com/ClubvMare/,TRUE,"['Monday: 9:00AM-12:00AM', 'Tuesday: 9:00AM-12:00AM', 'Wednesday: 9:00AM-12:00AM', 'Thursday: 9:00AM-1:00AM', 'Friday: 9:00AM-1:00AM', 'Saturday: 9:00AM-1:00AM', 'Sunday: 9:00AM-12:00AM']",https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/bag.png,"[['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230157_0.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230157_1.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230157_2.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230157_3.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230157_4.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230157_5.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230157_6.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230157_7.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230157_8.jpg'], ['https://hubur-media.s3.ap-southeast-1.amazonaws.com/media/business_images/03230157_9.jpg']]"
